name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Serratia sp. AS13	768493	species	5442549	40	0	0.0
Cytophagia	768503	class	4457054	6	0	0.0
Cytophagales	768507	order	4457054	29	0	0.0
Calditerrivibrio nitroreducens DSM 19672	768670	leaf	2216552	44	31	0.0
Desulfurococcus amylolyticus DSM 16532	768672	leaf	1384116	2	0	0.0
Thermoproteus tenax Kra 1	768679	leaf	1841542	8	7	0.0
Mycoplasma suis str. Illinois	768700	leaf	742431	4	0	0.0
Desulfosporosinus meridiei DSM 13257	768704	leaf	4873567	30	21	0.0
Desulfosporosinus orientis DSM 765	768706	leaf	5863081	78	62	0.0
Fervidobacterium pennivorans DSM 9078	771875	leaf	2166381	22	12	0.0
Xylella fastidiosa subsp. fastidiosa GB514	788929	leaf	2517383	1	0	0.0
Sinorhizobium sp. CCBAU 05631	794846	species	6387352	89	13	0.0
Helicobacter pylori Sat464	794851	leaf	1567570	3	3	0.0
Opitutaceae bacterium TAV5	794903	species	7417673	171	123	0.0
Thermodesulfobacterium geofontis OPF15	795359	leaf	1634377	11	7	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	165	76	0.0
Ignavibacteriales	795748	order	3479705	1	0	0.0
Halalkalicoccus jeotgali B3	795797	leaf	3698650	50	31	0.0
Methanosarcina barkeri CM1	796385	leaf	4501171	23	1	0.0
Bacillus methanolicus MGA3	796606	leaf	3425208	35	24	0.0
Halopiger xanaduensis SH-6	797210	leaf	4355268	84	60	0.0
Sphingobacterium lactis	797291	species	4030188	9	7	0.0
Halostagnicola larsenii XH-48	797299	leaf	4131176	43	32	0.0
Halovivax ruber XH-70	797302	leaf	3223876	43	27	0.0
Natrinema pellirubrum DSM 15624	797303	leaf	4354100	67	44	0.0
Natronobacterium gregoryi SP2	797304	leaf	3788356	39	25	0.0
Thermus thermophilus JL-18	798128	leaf	2311212	67	9	0.0
Spiroplasma mirum ATCC 29335	838561	leaf	2265199	32	0	0.0
Micavibrio aeruginosavorus ARL-13	856793	leaf	2481983	19	11	0.0
Methylomonas methanica MC09	857087	leaf	5051681	37	23	0.0
Janibacter indicus	857417	species	3401189	179	118	0.0
Thermoanaerobacterium xylanolyticum LX-11	858215	leaf	2534358	51	24	0.0
Bradyrhizobium sp. CCBAU 051011	858422	species	9099371	156	80	0.0
Corynebacterium variabile DSM 44702	858619	leaf	3433007	79	43	0.0
Bacillus kochii	859143	species	4694375	23	18	0.0
Salmonella enterica subsp. enterica serovar Montevideo str. 507440-20	859199	leaf	4694375	1	0	0.0
alpha proteobacterium HIMB5	859653	species	1343202	14	10	0.0
Candidatus Blochmannia vafer str. BVAF	859654	leaf	722585	4	4	0.0
Ralstonia solanacearum PSI07	859657	leaf	5605618	13	1	0.0
Capnocytophaga canimorsus Cc5	860228	leaf	2571406	24	0	0.0
Kibdelosporangium phytohabitans	860235	species	11759770	214	154	0.0
Mycobacterium virus Crimd	861045	species	59798	1	1	0.0
Sphingobium indicum B90A	861109	leaf	3945731	73	27	0.0
Agrobacterium sp. H13-3	861208	species	5573770	40	4	0.0
Gemmatirosa kalamazoonesis	861299	species	7479215	398	305	0.0
Glutamicibacter arilaitensis Re117	861360	leaf	3918192	50	25	0.0
Fibrella	861914	genus	0	1	0	0.0
Mucilaginibacter ginsenosidivorax	862126	species	7811413	14	10	0.0
Mycoplasma mycoides subsp. capri LC str. 95010	862259	leaf	1155838	3	3	0.0
Azospirillum lipoferum 4B	862719	leaf	6846400	180	70	0.0
Streptomyces sp. SirexAA-E	862751	species	7414440	162	96	0.0
Halobacteriovorax marinus SJ	862908	leaf	3437906	22	7	0.0
Bacteroides fragilis 638R	862962	leaf	5373121	80	44	0.0
Haemophilus influenzae 10810	862964	leaf	1981535	5	0	0.0
Haemophilus parainfluenzae T3T1	862965	leaf	2086875	11	7	0.0
Streptococcus intermedius C270	862966	leaf	1960728	170	76	0.0
Streptococcus intermedius B196	862967	leaf	1996214	527	224	0.0
Streptococcus constellatus subsp. pharyngis C818	862968	leaf	1935662	639	0	0.0
Streptococcus constellatus subsp. pharyngis C1050	862969	leaf	1991156	642	0	0.0
Streptococcus anginosus C1051	862970	leaf	1911706	120	27	0.0
Streptococcus anginosus C238	862971	leaf	2233640	1292	789	0.0
Corynebacterium nuruki S6-4	863239	leaf	3173955	74	50	0.0
Herbaspirillum huttiense	863372	species	5691775	103	55	0.0
Clostridium acetobutylicum EA 2018	863638	leaf	4132226	70	0	0.0
Thermincola potens	863643	species	3157416	1	0	0.0
Parascardovia denticolens DSM 10105 = JCM 12538	864564	leaf	1890857	63	39	0.0
Clostridium beijerinckii ATCC 35702	864803	leaf	5999050	27	0	0.0
Massilia umbonata	864828	species	7426165	160	87	0.0
Weeksella virosa DSM 16922	865938	leaf	2272954	9	5	0.0
Helicobacter pylori F16	866344	leaf	1575399	5	3	0.0
Helicobacter pylori F30	866345	leaf	1579693	2	1	0.0
Helicobacter pylori F57	866346	leaf	1609006	1	0	0.0
Belliella baltica DSM 15883	866536	leaf	4196595	30	24	0.0
Escherichia phage vB_EcoP_24B	866553	leaf	57677	4	4	0.0
Haemophilus influenzae F3031	866630	leaf	1985832	1	0	0.0
Aerococcus urinae ACS-120-V-Col10a	866775	leaf	2080974	13	8	0.0
Bifidobacterium breve ACS-071-V-Sch8b	866777	leaf	2327492	13	0	0.0
Methanothermobacter sp. CaT2	866790	species	1731018	5	3	0.0
Halobacillus halophilus DSM 2266	866895	leaf	4170008	32	0	0.0
Paenibacillus sp. IHB B 3084	867076	species	5884793	23	14	0.0
Cellulophaga lytica DSM 7489	867900	leaf	3765936	22	0	0.0
Ornithobacterium rhinotracheale DSM 15997	867902	leaf	2399175	16	3	0.0
Methanomethylovorans hollandica DSM 15978	867904	leaf	2714013	9	9	0.0
Methanobacterium paludis	868131	species	2546541	6	6	0.0
Desulfotomaculum nigrificans CO-1-SRB	868595	leaf	2892255	38	18	0.0
Stenotrophomonas maltophilia JV3	868597	leaf	4544477	29	6	0.0
Desulfurobacterium thermolithotrophum DSM 11699	868864	leaf	1541968	20	18	0.0
Treponema succinifaciens DSM 2489	869209	leaf	2897425	138	120	0.0
Marinithermus hydrothermalis DSM 14884	869210	leaf	2269167	100	68	0.0
Spirochaeta thermophila DSM 6578	869211	leaf	2560222	99	30	0.0
Turneriella parva DSM 21527	869212	leaf	4409302	49	40	0.0
Streptococcus pneumoniae INV200	869216	leaf	2093317	1	1	0.0
Streptococcus pneumoniae SPNA45	869309	leaf	2129934	3	0	0.0
Synechococcus phage S-RIM8 A.HR1	869724	species	171211	2	2	0.0
Helicobacter pylori 908	869727	leaf	1549666	1	0	0.0
Marivirga	869806	genus	4516490	3	0	0.0
Arcobacter molluscorum LMG 25693	870501	leaf	2800582	18	13	0.0
Terriglobus saanensis	870903	species	5095226	1	0	0.0
Acinetobacter pittii PHEA-2	871585	leaf	3862530	7	2	0.0
Dehalobacter restrictus DSM 9455	871738	leaf	2943336	31	6	0.0
Massilia flava	871742	species	6922031	141	64	0.0
Desulfitobacterium dichloroeliminans LMG P-21439	871963	leaf	3624449	20	9	0.0
Desulfitobacterium metallireducens DSM 15288	871968	leaf	3176073	21	14	0.0
Mycoplasma hyorhinis HUB-1	872331	leaf	839615	1	0	0.0
Celeribacter	875170	genus	0	1	0	0.0
Mycolicibacter sinensis	875328	species	4643668	90	51	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	176	57	0.0
Methanobacterium lacus	877455	species	2583753	4	4	0.0
Arcobacter anaerophilus	877500	species	3016922	33	19	0.0
Chryseobacterium sp. StRB126	878220	species	5503743	27	21	0.0
Porphyromonas asaccharolytica DSM 20707	879243	leaf	2186370	52	35	0.0
Shinella sp. HZN7	879274	species	7354253	169	92	0.0
Aeromonas phage phiAS5	879630	species	225268	1	1	0.0
Cyclobacterium marinum DSM 745	880070	leaf	6221273	28	22	0.0
Bernardetia litoralis DSM 6794	880071	leaf	4919337	34	27	0.0
Desulfobacca acetoxidans DSM 11109	880072	leaf	3282536	51	34	0.0
Caldithrix abyssi DSM 13497	880073	leaf	4978541	49	33	0.0
Barnesiella viscericola DSM 18177	880074	leaf	3076856	140	102	0.0
Mycoplasma leachii PG50	880447	leaf	1008951	5	0	0.0
Ketogulonicigenium vulgare Y25	880591	leaf	3288404	23	0	0.0
Lactobacillus helveticus R0052	880633	leaf	2129206	3	0	0.0
Methanotorris igneus Kol 5	880724	leaf	1854197	4	4	0.0
Enterobacter bugandensis	881260	species	14385828	63	8	0.0
Listeria ivanovii subsp. ivanovii PAM 55	881621	leaf	2928879	5	0	0.0
Listeria monocytogenes SLCC2376	882097	leaf	2840185	1	0	0.0
Vibrio anguillarum 775	882102	leaf	4052047	2	0	0.0
Paraburkholderia rhizoxinica HKI 454	882378	leaf	3750138	54	41	0.0
Vibrio anguillarum M3	882944	leaf	4117885	2	0	0.0
Bifidobacterium bifidum S17	883062	leaf	2186882	10	0	0.0
Burkholderia pseudomallei 1026b	884204	leaf	14469087	1	0	0.0
Mageeibacillus indolicus	884684	species	1809746	1	0	0.0
Enterobacter soli	885040	species	5012132	8	7	0.0
Desulfosporosinus acidiphilus	885581	species	4991181	4	0	0.0
Jeongeupia	885864	genus	0	2	0	0.0
Singulisphaera acidiphila DSM 18658	886293	leaf	9755686	129	92	0.0
Muricauda ruestringensis DSM 13258	886377	leaf	3842422	18	8	0.0
Paenibacillus polymyxa SC2	886882	leaf	6238510	12	5	0.0
Methylovorus sp. MP688	887061	species	2862391	30	9	0.0
Lactobacillus delbrueckii subsp. lactis DSM 20072	888027	leaf	2165984	2	0	0.0
Schaalia cardiffensis F0333	888050	leaf	2230588	1241	1191	0.0
Aggregatibacter segnis ATCC 33393	888057	leaf	2022832	25	16	0.0
Desulfomicrobium orale DSM 12838	888061	leaf	2783374	798	544	0.0
Eubacterium sulci ATCC 35585	888727	leaf	1739380	868	686	0.0
Arcobacter butzleri JV22	888827	leaf	2297844	15	7	0.0
Minicystis rosea	888845	species	16040666	381	274	0.0
Streptococcus cristatus ATCC 51100	889201	leaf	2000351	18	13	0.0
Spirochaeta africana DSM 8902	889378	leaf	3285855	37	28	0.0
Alkalitalea saponilacus	889453	species	4775573	63	26	0.0
Bifidobacterium longum subsp. longum BBMN68	890402	leaf	2265943	18	0	0.0
Acetomicrobium mobile DSM 13181	891968	leaf	2160700	191	98	0.0
Plautia stali symbiont	891974	species	4092852	31	19	0.0
Candidatus Moranella endobia PCIT	903503	leaf	538294	10	0	0.0
Vibrio furnissii NCTC 11218	903510	leaf	4916408	11	0	0.0
Microbacterium sediminis	904291	species	2919864	128	76	0.0
Treponema brennaborense DSM 12168	906968	leaf	3055580	570	517	0.0
Helicobacter pylori SouthAfrica7	907239	leaf	1679829	5	3	0.0
Helicobacter pylori Gambia94/24	907240	leaf	1712468	1	1	0.0
Mycoplasma hyopneumoniae 168	907287	leaf	925576	1	0	0.0
Methylobacterium mesophilicum SR1.6/6	908290	leaf	6555179	141	82	0.0
Nitriliruptoria	908620	class	0	4	0	0.0
Euzebyales	908621	order	0	13	0	0.0
Euzebyaceae	908622	family	0	1	0	0.0
Euzebya	908623	genus	0	1	0	0.0
Prevotella dentalis DSM 3688	908937	leaf	3350206	438	106	0.0
Neisseria meningitidis H44/76	909420	leaf	2240883	4	0	0.0
Selenomonadales	909929	order	3860370	10	0	0.0
Acidaminococcaceae	909930	family	2455845	3	0	0.0
Negativicutes	909932	class	2896008	8	0	0.0
Lactobacillus johnsonii DPC 6026	909954	leaf	1966342	4	0	0.0
Pseudomonas aeruginosa C-NN2	910265	leaf	6902967	2	1	0.0
Burkholderia phage KS5	910473	species	37236	1	0	0.0
Caldanaerobacter subterraneus	911092	species	2689445	1	0	0.0
Dietzia sp. DQ12-45-1b	912801	species	3827697	65	0	0.0
Salmonella enterica subsp. enterica serovar Gaminara	913070	leaf	5030148	4	4	0.0
Pelolinea submarina	913107	species	3519887	40	24	0.0
Arcobacter ellisii	913109	species	2799949	16	10	0.0
Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001	913848	leaf	2951508	10	1	0.0
Vibrio vulnificus MO6-24/O	914127	leaf	5007768	5	0	0.0
Kangiella geojedonensis	914150	species	2495242	2	2	0.0
Salinimonas lutimaris	914153	species	4123530	13	11	0.0
Xanthomonas vesicatoria ATCC 35937	925775	leaf	5349905	46	4	0.0
Xanthomonas perforans 91-118	925776	leaf	4898349	47	0	0.0
Methylobacterium sp. AMS5	925818	species	5599206	122	24	0.0
Caldilinea aerophila DSM 14535 = NBRC 104270	926550	leaf	5144873	82	63	0.0
Echinicola vietnamensis DSM 17526	926556	leaf	5608040	38	23	0.0
Owenweeksia hongkongensis DSM 17368	926562	leaf	4000057	16	14	0.0
Terriglobus roseus DSM 18391	926566	leaf	5227858	58	44	0.0
Anaerolinea thermophila UNI-1	926569	leaf	3532378	42	25	0.0
Acidiphilium multivorum AIU301	926570	leaf	4214744	97	30	0.0
Nitrososphaera viennensis EN76	926571	leaf	2527938	10	7	0.0
Sandaracinus amylolyticus	927083	species	10327335	298	203	0.0
Streptococcus oralis Uo5	927666	leaf	1958690	27	18	0.0
Mycoplasma capricolum subsp. capripneumoniae M1601	927701	leaf	1016707	1	1	0.0
Lactobacillus reuteri ATCC 53608	927703	leaf	2091243	3	0	0.0
Selenomonas ruminantium subsp. lactilytica TAM6421	927704	leaf	3631933	136	97	0.0
Clostridium botulinum BKT015925	929506	leaf	3207592	74	39	0.0
Solitalea canadensis DSM 3403	929556	leaf	5202069	28	24	0.0
Niabella soli DSM 19437	929713	leaf	4697343	33	18	0.0
Gibbsiella	929812	genus	0	1	0	0.0
Gibbsiella quercinecans	929813	species	5548506	37	16	0.0
Salmonella phage RE-2010	929814	species	34117	1	0	0.0
Pseudomonas brassicacearum	930166	species	6843248	202	62	0.0
Alcanivorax dieselolei B5	930169	leaf	4928223	45	17	0.0
Pseudarthrobacter phenanthrenivorans Sphe3	930171	leaf	4535320	91	63	0.0
Cotia virus SPAn232	930275	leaf	185139	1	0	0.0
Escherichia coli O157:H16	930406	leaf	5104557	1	1	0.0
Halioglobus japonicus	930805	species	4116357	17	6	0.0
Halioglobus pacificus	930806	species	5003575	34	26	0.0
Yersinia enterocolitica subsp. palearctica Y11	930944	leaf	4625880	3	0	0.0
Sulfolobus islandicus REY15A	930945	leaf	2522992	1	1	0.0
Corynebacterium deserti GIMN1.010	931089	leaf	3033893	11	6	0.0
Candidatus Liberibacter asiaticus str. Ishi-1	931202	leaf	1190853	6	0	0.0
Clostridium saccharoperbutylacetonicum N1-4(HMT)	931276	leaf	6666445	48	5	0.0
Pseudomonas putida BIRD-1	931281	leaf	5731541	13	1	0.0
Acetobacterium woodii DSM 1030	931626	leaf	4044777	87	48	0.0
Bradyrhizobium ottawaense	931866	species	8606328	139	13	0.0
Pantoea ananatis AJ13355	932677	leaf	4877279	7	2	0.0
Acidianus hospitalis W1	933801	leaf	2137654	7	4	0.0
Campylobacter virus NCTC12673	934027	species	135041	2	0	0.0
Clostridium botulinum B str. Eklund 17B (NRP)	935198	leaf	7677167	44	0	0.0
Rhodococcus sp. p52	935199	species	5413283	98	5	0.0
Sulfuricella	935200	genus	3217213	1	0	0.0
Flavobacterium sp. Sr18	935222	species	3799679	11	9	0.0
Klebsiella aerogenes EA1509E	935296	leaf	5591105	2	0	0.0
Mesorhizobium loti NZP2037	935546	leaf	7481739	121	50	0.0
Mesorhizobium japonicum R7A	935547	leaf	6529994	118	46	0.0
Neisseria meningitidis M01-240355	935588	leaf	2287777	2	0	0.0
Neisseria meningitidis NZ-05/33	935589	leaf	2248966	6	0	0.0
Neisseria meningitidis M0579	935590	leaf	2324822	9	2	0.0
Neisseria meningitidis M01-240149	935591	leaf	2223518	7	1	0.0
Neisseria meningitidis M04-240196	935593	leaf	2250449	5	0	0.0
Neisseria meningitidis G2136	935599	leaf	2184862	1	0	0.0
Haemophilus influenzae F3047	935897	leaf	2007018	1	0	0.0
Rhizobium leguminosarum bv. viciae 248	936136	leaf	7157962	56	13	0.0
Mycoplasma hyorhinis MCLD	936139	leaf	829709	6	3	0.0
Lactobacillus farciminis KCTC 3681 = DSM 20184	936140	leaf	2551839	19	10	0.0
Riemerella phage RAP44	936152	species	49329	11	0	0.0
Streptococcus parauberis KCTC 11537	936154	leaf	2143887	5	1	0.0
Helicobacter felis ATCC 49179	936155	leaf	1672681	4	3	0.0
Bacillus subtilis BSn5	936156	leaf	4093599	1	0	0.0
Microbacterium amylolyticum	936337	species	2588344	38	26	0.0
Desulfurispirillum indicum	936456	species	2928377	6	0	0.0
Staphylococcus pseudintermedius HKU10-03	937773	leaf	2617381	7	0	0.0
Deinococcus peraridilitoris DSM 19664	937777	leaf	4513714	76	59	0.0
Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791	938141	leaf	4817791	1	1	0.0
Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708	938142	leaf	4801679	1	0	0.0
Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717	938143	leaf	4769795	1	0	0.0
Lactobacillus futsaii	938155	species	2648769	13	7	0.0
Ignicoccus islandicus DSM 13165	940295	leaf	1394664	1	0	0.0
Granulicella	940557	genus	5870780	7	0	0.0
Granulicella mallensis	940614	species	6237577	1	0	0.0
Granulicella tundricola	940615	species	5503984	3	0	0.0
Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720	941187	leaf	4989883	3	1	0.0
Salmonella enterica subsp. enterica serovar Pomona str. ATCC 10729	941188	leaf	4678025	1	0	0.0
Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511	941189	leaf	4580689	2	0	0.0
Bacillus coagulans 2-6	941639	leaf	3073079	43	29	0.0
Mycoplasma haemofelis str. Langford 1	941640	leaf	1147259	4	2	0.0
Neisseria meningitidis WUE 2594	942513	leaf	2227255	1	0	0.0
California sea lion adenovirus 1	943083	leaf	31709	4	4	0.0
Mycoplasma fermentans M64	943945	leaf	1118751	10	0	0.0
Arcobacter butzleri ED-1	944546	leaf	2256675	11	0	0.0
Arcobacter sp. L	944547	species	2947662	18	6	0.0
Tetragenococcus halophilus NBRC 12172	945021	leaf	2562720	15	3	0.0
Edwardsiella phage eiAU	945083	leaf	43015	5	0	0.0
Streptococcus suis JS14	945704	leaf	2137435	1	0	0.0
Corynebacterium ulcerans 809	945711	leaf	2502095	1	1	0.0
Ignavibacterium album JCM 16511	945713	leaf	3658997	33	26	0.0
Massilia oculi	945844	species	5844653	132	84	0.0
Flavonifractor	946234	genus	0	6	0	0.0
Rhizobacter gummiphilus	946333	species	12796196	398	0	0.0
Actinoplanes sp. OR16	946334	species	9293892	250	159	0.0
Candidatus Symbiobacter mobilis CR	946483	leaf	2991840	49	35	0.0
Ectothiorhodospiraceae bacterium BW-2	947515	species	4074140	28	21	0.0
gamma proteobacterium SS-5	947516	species	3729439	206	106	0.0
Miniimonas	947525	genus	0	2	0	0.0
Desulfosarcina widdelii	947919	species	7297718	101	51	0.0
Lactobacillus phage LF1	947980	species	42606	2	0	0.0
Paraburkholderia sprentiae	948107	species	7829542	19	0	0.0
Aeromonas rivipollensis	948519	species	4508901	53	18	0.0
Staphylococcus aureus O46	948563	leaf	2791410	3	1	0.0
Vibrio cholerae C6706	948564	leaf	4090297	1	0	0.0
Streptomyces venezuelae ATCC 10712	953739	leaf	8223505	172	0	0.0
Cronobacter sakazakii SP291	956149	leaf	4518784	15	0	0.0
Vibrio phage ICP2	979533	species	49675	1	1	0.0
Microbacterium testaceum StLB037	979556	leaf	3982034	108	64	0.0
Leuconostoc sp. C2	979982	species	1877273	7	2	0.0
Mariniblastus fucicola	980251	species	6570840	27	20	0.0
Roseimaritima ulvae	980254	species	8212515	46	32	0.0
Strawberry lethal yellows phytoplasma (CPA) str. NZSb11	980422	leaf	959779	1	0	0.0
Deinococcus wulumuqiensis	980427	species	3505947	78	28	0.0
Desulfoglaeba alkanexedens ALDC	980445	leaf	3365583	78	68	0.0
Chloracidobacterium thermophilum B	981222	leaf	3695372	61	41	0.0
Tsukamurella phage TPA2	981330	species	61440	4	4	0.0
Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788	981334	leaf	3433938	16	3	0.0
Tetrasphaera phage TJE1	981335	leaf	49219	1	1	0.0
Xanthomonas axonopodis pv. citrumelo F1	981368	leaf	4967469	38	7	0.0
Streptococcus pasteurianus ATCC 43144	981540	leaf	2100077	10	0	0.0
Campylobacter fetus subsp. venerealis NCTC 10354	983328	leaf	1913619	1	0	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	15	11	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	6	3	0.0
Dokdonia sp. 4H-3-7-5	983548	species	3389993	18	15	0.0
Burkholderia cepacia ATCC 25416	983594	leaf	25747345	98	0	0.0
Rubrivivax gelatinosus IL144	983917	leaf	5043253	264	159	0.0
Francisella cf. novicida Fx1	984129	leaf	1913619	3	2	0.0
Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958	984237	leaf	4905181	2	2	0.0
Saprospira grandis str. Lewin	984262	leaf	4400185	21	15	0.0
Staphylococcus argenteus	985002	species	13873856	59	0	0.0
Aggregatibacter aphrophilus ATCC 33389	985008	leaf	2337153	34	7	0.0
Vulcanisaeta moutnovskia 768-28	985053	leaf	2298983	1	0	0.0
Burkholderia multivorans ATCC BAA-247	985079	leaf	6322746	25	5	0.0
Helicobacter pylori 2018	985080	leaf	1562832	1	0	0.0
Helicobacter pylori 2017	985081	leaf	1548238	1	0	0.0
Paenibacillus terrae HPL-003	985665	leaf	6083395	29	15	0.0
Staphylococcus agnetis	985762	species	7297669	41	6	0.0
Marinovum algicola DG 898	988812	leaf	5252390	71	49	0.0
Acidithiobacillus caldus SM-1	990288	leaf	3237599	58	1	0.0
Xanthomonas campestris pv. raphani 756C	990315	leaf	4941214	37	4	0.0
Methanothrix soehngenii GP6	990316	leaf	3026645	18	14	0.0
Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069	990317	leaf	2377209	1	0	0.0
Christensenellaceae	990719	family	0	1	0	0.0
Christensenella	990721	genus	0	17	0	0.0
Anaerotignum propionicum DSM 1682	991789	leaf	3120417	107	71	0.0
Clostridium acetobutylicum DSM 1731	991791	leaf	4145581	70	0	0.0
Polymorphum	991903	genus	4718963	2	0	0.0
Polymorphum gilvum	991904	species	4718963	9	0	0.0
Polymorphum gilvum SL003B-26A1	991905	leaf	4718963	125	81	0.0
Escherichia coli O145:NM	991919	leaf	5790057	2	0	0.0
Pseudomonas brassicacearum subsp. brassicacearum NFM421	994484	leaf	6843248	27	0	0.0
Candidatus Kinetoplastibacterium desouzaii	994692	species	833125	1	0	0.0
Pseudomonas stutzeri DSM 4166	996285	leaf	4689946	47	2	0.0
Polaribacter reichenbachii	996801	species	4125014	25	19	0.0
Paenibacillus mucilaginosus K02	997761	leaf	8819200	125	22	0.0
Bacteroides dorei CL03T12C01	997877	leaf	5310365	82	6	0.0
Pseudomonas phage PhiPA3	998086	species	309208	1	1	0.0
Aeromonas veronii B565	998088	leaf	4551783	19	6	0.0
Allopseudarcicella aquatilis	998844	species	3116291	30	20	0.0
Burkholderia gladioli BSR3	999541	leaf	9052299	138	13	0.0
Leisingera methylohalidivorans DSM 14336	999552	leaf	4650996	41	24	0.0
Thermoproteus uzoniensis 768-20	999630	leaf	1936063	11	10	0.0
Lausannevirus	999883	species	346754	1	1	0.0
Bacillus amyloliquefaciens TA208	999891	leaf	3937511	4	0	0.0
Lactobacillus brevis KB290	1001583	leaf	2587877	1	1	0.0
Pseudomonas mendocina NK-01	1001585	leaf	5434353	43	2	0.0
Escherichia coli PCN033	1001989	leaf	5156873	1	1	0.0
Candidatus Pelagibacter sp. IMCC9063	1002672	species	1284727	12	4	0.0
Solibacillus silvestris StLB046	1002809	leaf	3984229	12	7	0.0
Verrucosispora maris	1003110	species	6732271	15	0	0.0
Streptomyces cattleya NRRL 8057 = DSM 46488	1003195	leaf	16188068	414	44	0.0
Rickettsia typhi str. TH1527	1003201	leaf	1112372	5	0	0.0
Rickettsia typhi str. B9991CWPP	1003202	leaf	1112957	5	0	0.0
Bacillus cereus C1L	1003239	leaf	6047547	7	3	0.0
Alteromonas macleodii str. 'Black Sea 11'	1004785	leaf	4480507	10	4	0.0
Alteromonas macleodii str. 'Balearic Sea AD45'	1004787	leaf	4674885	6	2	0.0
Alteromonas macleodii str. 'English Channel 673'	1004788	leaf	4601785	8	0	0.0
Gordonia iterans	1004901	species	4006485	100	64	0.0
Streptococcus suis ST1	1004951	leaf	2034321	1	0	0.0
Streptococcus suis D12	1004952	leaf	2183059	2	2	0.0
Fimbriimonas ginsengisoli	1005039	species	5231762	1	0	0.0
Streptococcus suis D9	1005042	leaf	2177656	1	0	0.0
Collimonas fungivorans Ter331	1005048	leaf	5186898	67	20	0.0
Buchnera aphidicola str. Ua (Uroleucon ambrosiae)	1005057	leaf	627953	2	1	0.0
Gallibacterium anatis UMN179	1005058	leaf	2694139	18	14	0.0
Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)	1005090	leaf	653223	3	2	0.0
Metallosphaera cuprina Ar-4	1006006	leaf	1840348	1	0	0.0
Bacillus megaterium WSH-002	1006007	leaf	5075293	18	8	0.0
Listeria weihenstephanensis	1006155	species	3406292	24	18	0.0
Acetobacter pasteurianus NBRC 101655	1006554	leaf	3100990	2	0	0.0
Defluviitoga tunisiensis	1006576	species	2053097	12	9	0.0
Corynebacterium ulcerans FRC11	1006579	leaf	2442826	4	1	0.0
Pusillimonas sp. T7-7	1007105	species	3924810	39	26	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	11	7	0.0
Mycobacterium leprae Kyoto-2	1008298	leaf	3268122	5	0	0.0
Taylorella asinigenitalis MCE3	1008459	leaf	1638559	7	6	0.0
Gardnerella vaginalis HMP9231	1009464	leaf	1726519	33	1	0.0
Pseudomonas aeruginosa PAK	1009714	leaf	12679188	3	3	0.0
Burkholderia cepacia GG4	1009846	leaf	6467321	84	41	0.0
Buchnera aphidicola str. USDA (Myzus persicae)	1009856	leaf	651306	10	0	0.0
Buchnera aphidicola str. W106 (Myzus persicae)	1009857	leaf	651304	10	0	0.0
Buchnera aphidicola str. G002 (Myzus persicae)	1009858	leaf	651316	10	0	0.0
Buchnera aphidicola str. F009 (Myzus persicae)	1009859	leaf	651310	10	0	0.0
Novosphingobium sp. THN1	1016987	species	4649073	55	29	0.0
Synechococcus phage S-CRM01	1026955	species	178563	1	1	0.0
Klebsiella aerogenes KCTC 2190	1028307	leaf	5280350	6	1	0.0
Psychrobacter sp. DAB_AL43B	1028416	species	3309148	19	16	0.0
Neorhizobium galegae bv. orientalis str. HAMBI 540	1028800	leaf	6455027	84	33	0.0
Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	1028801	leaf	6413184	81	32	0.0
Pseudomonas sp. StFLB209	1028989	species	6332373	35	18	0.0
Candidatus Arthromitus sp. SFB-mouse-Japan	1029718	leaf	1620005	32	0	0.0
Hyphomicrobium nitrativorans NL23	1029756	leaf	3653837	96	69	0.0
Listeria monocytogenes M7	1030009	leaf	2976163	1	0	0.0
Sphingomonas sp. KC8	1030157	species	4123013	40	21	0.0
Porphyromonas gingivalis TDC60	1030843	leaf	2339898	1838	38	0.0
Campylobacter lari subsp. concheus LMG 11760	1031536	leaf	1502102	9	2	0.0
Neptunomonas concharum	1031538	species	3561992	12	10	0.0
Campylobacter volucris	1031542	species	1517949	25	6	0.0
Campylobacter insulaenigrae NCTC 12927	1031564	leaf	1465081	22	0	0.0
Cutibacterium acnes 6609	1031709	leaf	2560282	5	0	0.0
Oligotropha carboxidovorans OM4	1031710	leaf	3839771	61	0	0.0
