name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Deinococcus wulumuqiensis	980427	species	3505947	10	3	0.0
Desulfoglaeba alkanexedens ALDC	980445	leaf	3365583	9	8	0.0
Chloracidobacterium thermophilum B	981222	leaf	3695372	7	4	0.0
Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788	981334	leaf	3433938	2	0	0.0
Xanthomonas axonopodis pv. citrumelo F1	981368	leaf	4967469	4	0	0.0
Streptococcus pasteurianus ATCC 43144	981540	leaf	2100077	6	1	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	1	1	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	3	2	0.0
Burkholderia cepacia ATCC 25416	983594	leaf	25747345	13	0	0.0
Rubrivivax gelatinosus IL144	983917	leaf	5043253	41	23	0.0
Francisella cf. novicida Fx1	984129	leaf	1913619	1	0	0.0
Saprospira grandis str. Lewin	984262	leaf	4400185	6	0	0.0
Staphylococcus argenteus	985002	species	13873856	3	0	0.0
Aggregatibacter aphrophilus ATCC 33389	985008	leaf	2337153	169	48	0.0
Burkholderia multivorans ATCC BAA-247	985079	leaf	6322746	7	0	0.0
Paenibacillus terrae HPL-003	985665	leaf	6083395	4	4	0.0
Staphylococcus agnetis	985762	species	7297669	13	1	0.0
Marinovum algicola DG 898	988812	leaf	5252390	14	6	0.0
Acidithiobacillus caldus SM-1	990288	leaf	3237599	6	1	0.0
Xanthomonas campestris pv. raphani 756C	990315	leaf	4941214	5	1	0.0
Methanothrix soehngenii GP6	990316	leaf	3026645	1	0	0.0
Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069	990317	leaf	2377209	1	1	0.0
Anaerotignum propionicum DSM 1682	991789	leaf	3120417	18	14	0.0
Clostridium acetobutylicum DSM 1731	991791	leaf	4145581	9	0	0.0
Polymorphum gilvum	991904	species	4718963	2	0	0.0
Polymorphum gilvum SL003B-26A1	991905	leaf	4718963	13	9	0.0
Escherichia coli O145:NM	991919	leaf	5790057	1	0	0.0
Pseudomonas brassicacearum subsp. brassicacearum NFM421	994484	leaf	6843248	2	0	0.0
Pseudomonas stutzeri DSM 4166	996285	leaf	4689946	10	0	0.0
Polaribacter reichenbachii	996801	species	4125014	6	6	0.0
Paenibacillus mucilaginosus K02	997761	leaf	8819200	10	0	0.0
Bacteroides dorei CL03T12C01	997877	leaf	5310365	21	3	0.0
Aeromonas veronii B565	998088	leaf	4551783	4	1	0.0
Allopseudarcicella aquatilis	998844	species	3116291	3	2	0.0
Burkholderia gladioli BSR3	999541	leaf	9052299	19	4	0.0
Leisingera methylohalidivorans DSM 14336	999552	leaf	4650996	6	4	0.0
Thermoproteus uzoniensis 768-20	999630	leaf	1936063	3	3	0.0
Bacillus amyloliquefaciens TA208	999891	leaf	3937511	1	0	0.0
Pseudomonas mendocina NK-01	1001585	leaf	5434353	7	1	0.0
Candidatus Pelagibacter sp. IMCC9063	1002672	species	1284727	3	2	0.0
Solibacillus silvestris StLB046	1002809	leaf	3984229	7	5	0.0
Verrucosispora maris	1003110	species	6732271	2	0	0.0
Streptomyces cattleya NRRL 8057 = DSM 46488	1003195	leaf	16188068	71	9	0.0
Rickettsia typhi str. TH1527	1003201	leaf	1112372	1	0	0.0
Rickettsia typhi str. B9991CWPP	1003202	leaf	1112957	1	0	0.0
Alteromonas macleodii str. 'Black Sea 11'	1004785	leaf	4480507	1	1	0.0
Alteromonas macleodii str. 'Balearic Sea AD45'	1004787	leaf	4674885	1	0	0.0
Alteromonas macleodii str. 'English Channel 673'	1004788	leaf	4601785	1	0	0.0
Gordonia iterans	1004901	species	4006485	16	9	0.0
Streptococcus suis D12	1004952	leaf	2183059	1	0	0.0
Collimonas fungivorans Ter331	1005048	leaf	5186898	17	8	0.0
Buchnera aphidicola str. Ua (Uroleucon ambrosiae)	1005057	leaf	627953	1	0	0.0
Gallibacterium anatis UMN179	1005058	leaf	2694139	4	2	0.0
Bacillus megaterium WSH-002	1006007	leaf	5075293	5	3	0.0
Listeria weihenstephanensis	1006155	species	3406292	3	3	0.0
Klebsiella michiganensis KCTC 1686	1006551	leaf	5974109	1	0	0.0
Acetobacter pasteurianus NBRC 101655	1006554	leaf	3100990	1	0	0.0
Defluviitoga tunisiensis	1006576	species	2053097	3	3	0.0
Corynebacterium ulcerans FRC11	1006579	leaf	2442826	2	0	0.0
Pusillimonas sp. T7-7	1007105	species	3924810	6	4	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	3	2	0.0
Gardnerella vaginalis HMP9231	1009464	leaf	1726519	2	0	0.0
Pseudomonas aeruginosa PAK	1009714	leaf	12679188	2	0	0.0
Burkholderia cepacia GG4	1009846	leaf	6467321	12	9	0.0
Buchnera aphidicola str. USDA (Myzus persicae)	1009856	leaf	651306	1	0	0.0
Buchnera aphidicola str. W106 (Myzus persicae)	1009857	leaf	651304	1	0	0.0
Buchnera aphidicola str. G002 (Myzus persicae)	1009858	leaf	651316	1	0	0.0
Buchnera aphidicola str. F009 (Myzus persicae)	1009859	leaf	651310	1	0	0.0
Novosphingobium sp. THN1	1016987	species	4649073	15	11	0.0
Klebsiella aerogenes KCTC 2190	1028307	leaf	5280350	1	1	0.0
Psychrobacter sp. DAB_AL43B	1028416	species	3309148	2	2	0.0
Neorhizobium galegae bv. orientalis str. HAMBI 540	1028800	leaf	6455027	8	4	0.0
Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	1028801	leaf	6413184	7	3	0.0
Pseudomonas sp. StFLB209	1028989	species	6332373	3	2	0.0
Candidatus Arthromitus sp. SFB-mouse-Japan	1029718	leaf	1620005	4	0	0.0
Hyphomicrobium nitrativorans NL23	1029756	leaf	3653837	7	5	0.0
Sphingomonas sp. KC8	1030157	species	4123013	11	9	0.0
Porphyromonas gingivalis TDC60	1030843	leaf	2339898	142	6	0.0
Neptunomonas concharum	1031538	species	3561992	4	1	0.0
Campylobacter volucris	1031542	species	1517949	3	1	0.0
Campylobacter insulaenigrae NCTC 12927	1031564	leaf	1465081	2	0	0.0
Oligotropha carboxidovorans OM4	1031710	leaf	3839771	7	0	0.0
Ralstonia solanacearum Po82	1031711	leaf	5430263	16	3	0.0
Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260	1031746	leaf	1753385	3	0	0.0
Campylobacter hyointestinalis subsp. lawsonii CCUG 27631	1031752	leaf	1753277	3	1	0.0
Campylobacter sputorum bv. sputorum RM3237	1031754	leaf	1752258	2	0	0.0
Campylobacter sputorum bv. faecalis CCUG 20703	1031920	leaf	1757292	2	0	0.0
Campylobacter sputorum bv. paraureolyticus LMG 11764	1032066	leaf	1725016	3	0	0.0
Campylobacter ureolyticus RIGS 9880	1032069	leaf	1641887	4	3	0.0
Arcobacter cryaerophilus ATCC 43158	1032070	leaf	2108340	2	0	0.0
Arcobacter cryaerophilus D2610	1032071	leaf	2055914	1	1	0.0
Arcobacter skirrowii CCUG 10374	1032239	leaf	1969846	1	1	0.0
Arcobacter thereius LMG 24486	1032240	leaf	1915080	4	4	0.0
Arcobacter trophiarum LMG 25534	1032241	leaf	1915613	3	3	0.0
Microlunatus phosphovorus NM-1	1032480	leaf	5683123	29	17	0.0
Otariodibacter oris	1032623	species	2019124	3	2	0.0
Corynebacterium nuruki	1032851	species	3173955	4	0	0.0
Halorhabdus tiamatea SARL4B	1033806	leaf	3146160	6	4	0.0
Lactobacillus kefiranofaciens ZW3	1033837	leaf	2354088	1	0	0.0
Rhodococcus sp. WB1	1033922	species	6148559	22	13	0.0
Rhizobium leguminosarum bv. trifolii CB782	1033991	leaf	6703653	12	7	0.0
Flavobacterium branchiophilum FL-15	1034807	leaf	3563292	7	7	0.0
Bacillus amyloliquefaciens XH7	1034836	leaf	3939203	1	0	0.0
Bifidobacterium longum subsp. longum KACC 91563	1035817	leaf	2395764	2	1	0.0
Arcobacter butzleri 7h1h	1036172	leaf	2253233	3	1	0.0
Advenella kashmirensis WT001	1036672	leaf	4423879	9	6	0.0
Paenibacillus mucilaginosus KNP414	1036673	leaf	8663821	10	0	0.0
Rhodospirillum rubrum F11	1036743	leaf	4352825	19	0	0.0
Bradyrhizobium japonicum USDA 6	1037409	leaf	9207384	12	0	0.0
Pseudomonas fluorescens A506	1037911	leaf	6019547	1	0	0.0
Planococcus plakortidis	1038856	species	3261818	5	3	0.0
Streptomyces xinghaiensis	1038928	species	7137891	1	0	0.0
Streptomyces xinghaiensis S187	1038929	leaf	7137891	29	16	0.0
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	species	1515556	7	3	0.0
Mycobacterium colombiense CECT 3035	1041522	leaf	5581643	14	6	0.0
Candidatus Arthromitus sp. SFB-mouse-Yit	1041809	leaf	1586397	4	0	0.0
Flavobacterium columnare ATCC 49512	1041826	leaf	3162432	6	0	0.0
Methanocella conradii HZ254	1041930	leaf	2378438	2	2	0.0
Clostridium sp. SY8519	1042156	species	2835737	28	22	0.0
Brevibacillus laterosporus LMG 15441	1042163	leaf	5153859	3	1	0.0
Brachyspira pilosicoli P43/6/78	1042417	leaf	2555556	3	1	0.0
Pseudomonas putida S16	1042876	leaf	5984790	5	0	0.0
Thermococcus sp. 4557	1042877	species	2011320	2	1	0.0
Cupriavidus necator N-1	1042878	leaf	8480857	16	10	0.0
Rhodococcus sp. YL-1	1045808	species	7594958	5	1	0.0
Weissella koreensis KACC 15510	1045854	leaf	1441470	2	0	0.0
Pseudoxanthomonas spadix BD-a59	1045855	leaf	3452554	17	7	0.0
Brachyspira intermedia PWS/A	1045858	leaf	3308048	8	2	0.0
Nocardia sp. CS682	1047172	species	8919230	40	24	0.0
Mycobacterium canettii CIPT 140010059	1048245	leaf	4482059	6	1	0.0
Leptospirillum ferriphilum ML-04	1048260	leaf	2406157	1	1	0.0
Streptococcus salivarius CCHSS3	1048332	leaf	2217184	1	0	0.0
Halopenitus persicus	1048396	species	3105937	7	6	0.0
Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1	1048834	leaf	3124048	7	2	0.0
Kocuria indica	1049583	species	2842604	16	10	0.0
Corynebacterium epidermidicanis	1050174	species	2692072	7	5	0.0
Streptococcus equi subsp. zooepidemicus ATCC 35246	1051072	leaf	2167264	25	0	0.0
Vibrio tubiashii ATCC 19109	1051646	leaf	5540337	1	1	0.0
Lactobacillus casei 12A	1051650	leaf	2907892	2	0	0.0
Rhodococcus fascians D188	1051973	leaf	5502110	11	5	0.0
Granulibacter bethesdensis CGDNIH4	1052095	leaf	2729888	2	0	0.0
Paenibacillus polymyxa M1	1052684	leaf	6231122	4	0	0.0
Sulfuritalea	1054211	genus	3802648	2	0	0.0
Thermoplasmatales archaeon BRNA1	1054217	species	1461105	1	1	0.0
Streptococcus pseudopneumoniae IS7493	1054460	leaf	2195458	16	7	0.0
Burkholderia cenocepacia H111	1055524	leaf	7714893	4	0	0.0
Escherichia coli O145 str. RM9872	1055544	leaf	5475442	1	0	0.0
Sandaracinaceae	1055686	family	0	2	0	0.0
Caldisphaera lagunensis DSM 15908	1056495	leaf	1546846	1	1	0.0
Megasphaera elsdenii DSM 20460	1064535	leaf	2478942	17	2	0.0
Amycolatopsis methanolica 239	1068978	leaf	7237391	30	18	0.0
Mycolicibacillus koreensis	1069220	species	4155701	22	11	0.0
Trueperella	1069494	genus	2272494	1	0	0.0
Lactobacillus ruminis ATCC 27782	1069534	leaf	2066652	7	6	0.0
Bdellovibrio bacteriovorus str. Tiberius	1069642	leaf	3988594	4	2	0.0
Candidatus Gullanella endobia	1070130	species	938041	1	0	0.0
Bacillus sp. NSP9.1	1071078	species	4543164	2	0	0.0
Bacillus sp. SB49	1071080	species	3765941	9	6	0.0
haloarchaeon 3A1-DGR	1071085	species	2890613	21	12	0.0
Lactobacillus buchneri CD034	1071400	leaf	2563168	2	1	0.0
Corynebacterium uterequi	1072256	species	2419437	13	9	0.0
Microbacterium lemovicicum	1072463	species	3555647	27	13	0.0
Paenibacillus riograndensis SBR5	1073571	leaf	7919576	9	4	0.0
Halohasta litchfieldiae	1073996	species	3332022	2	1	0.0
Cronobacter condimenti 1330	1073999	leaf	4499482	7	5	0.0
Cronobacter universalis NCTC 9529	1074000	leaf	4436873	11	4	0.0
Mycobacterium phage BigNuz	1074309	leaf	48984	3	3	0.0
Vibrio alfacsensis	1074311	species	4910231	4	2	0.0
Lactobacillus heilongjiangensis	1074467	species	2790548	3	2	0.0
Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR	1074889	leaf	590336	1	1	0.0
Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu	1075399	leaf	609561	1	0	0.0
Aeromonas salmonicida subsp. salmonicida 01-B526	1076135	leaf	4736282	1	1	0.0
Pantoea rwandensis	1076550	species	4327607	4	2	0.0
Acetobacter persici	1076596	species	3756676	4	3	0.0
Streptococcus lutetiensis 033	1076934	leaf	1975547	1	0	0.0
Streptococcus oralis subsp. tigurinus	1077464	subspecies	1889005	77	46	0.0
Paracoccus zhejiangensis	1077935	species	4637247	14	9	0.0
Streptomyces hundungensis	1077946	species	8393044	28	18	0.0
Serinicoccus profundi	1078471	species	3475711	30	14	0.0
Herbaspirillum rubrisubalbicans M1	1078773	leaf	5611261	18	0	0.0
Streptomyces chartreusis NRRL 3882	1079985	leaf	17966634	58	0	0.0
Corynebacterium glutamicum ATCC 14067	1079988	leaf	3329895	4	0	0.0
Leptolyngbya sp. O-77	1080068	species	5480261	7	3	0.0
Arcobacter pacificus	1080223	species	2657991	2	0	0.0
Halomonas socia	1081866	species	4753299	32	15	0.0
Pseudomonas putida B6-2	1081940	leaf	6377271	1	0	0.0
Lonsdalea britannica	1082704	species	4015569	3	1	0.0
Comamonas serinivorans	1082851	species	4522913	42	27	0.0
Pelagibacterium halotolerans B2	1082931	leaf	3948887	5	4	0.0
Mesorhizobium amorphae CCNWGS0123	1082933	leaf	7343952	14	4	0.0
Bacillus virus G	1084719	species	497513	1	1	0.0
Glaciecola nitratireducens FR1064	1085623	leaf	4134229	3	3	0.0
Francisella persica ATCC VR-331	1086726	leaf	3057444	2	0	0.0
Exiguobacterium antarcticum B7	1087448	leaf	2815863	2	1	0.0
Novosphingobium pentaromativorans US6-1	1088721	leaf	5457578	11	5	0.0
Francisella hispaniensis FSC454	1088883	leaf	1938636	3	0	0.0
Mycobacterium virus Kugel	1089128	species	52379	1	0	0.0
Dickeya solani	1089444	species	4920704	17	1	0.0
Thermacetogenium phaeum DSM 12270	1089553	leaf	2939057	11	9	0.0
Melissococcus plutonius DAT561	1090974	leaf	2045253	3	2	0.0
Bacillus amyloliquefaciens IT-45	1091041	leaf	3936866	1	0	0.0
Cutibacterium acnes subsp. defendens ATCC 11828	1091045	leaf	2488626	1	0	0.0
Mycobacteroides abscessus subsp. bolletii BD	1091046	leaf	5080450	1	0	0.0
Methylomicrobium alcaliphilum 20Z	1091494	leaf	4796711	7	3	0.0
Alcanivorax xenomutans	1094342	species	4733951	10	3	0.0
Flavobacterium indicum GPTSA100-9 = DSM 17447	1094466	leaf	2993089	4	1	0.0
Bartonella vinsonii subsp. berkhoffii str. Winnie	1094497	leaf	1802699	2	0	0.0
Pantoea ananatis PA13	1095774	leaf	4867131	1	0	0.0
Treponema pallidum subsp. pallidum str. Sea 81-4	1095955	leaf	1139203	2	0	0.0
Idiomarina piscisalsi	1096243	species	2587498	1	0	0.0
Pseudonocardia sp. EC080619-01	1096856	species	7205934	35	0	0.0
Pseudonocardia sp. EC080625-04	1096868	species	6554452	38	2	0.0
Clavibacter michiganensis subsp. nebraskensis NCPPB 2581	1097677	leaf	3063596	10	0	0.0
Xanthomonas axonopodis pv. commiphoreae	1101443	leaf	4799653	11	0	0.0
Lactococcus lactis subsp. cremoris A76	1104322	leaf	2577104	1	0	0.0
Pyrobaculum ferrireducens	1104324	species	2467972	1	1	0.0
Enterobacter cloacae subsp. dissolvens SDM	1104326	leaf	4968248	3	3	0.0
Borrelia turcica IST7	1104446	leaf	1283624	1	1	0.0
Pseudomonas syringae pv. actinidiae ICMP 9853	1104678	leaf	6507519	3	1	0.0
Rickettsia australis str. Cutlack	1105110	leaf	1323280	1	0	0.0
Rickettsia amblyommatis str. GAT-30V	1105111	leaf	1480884	1	0	0.0
Rickettsia montanensis str. OSU 85-930	1105114	leaf	1279798	1	0	0.0
Chromobacterium vaccinii	1108595	species	9980885	46	8	0.0
Brenneria goodwinii	1109412	species	5360730	3	1	0.0
Streptomyces sp. SCSIO 03032	1109743	species	6287975	31	20	0.0
Tistrella mobilis KA081020-065	1110502	leaf	6512983	25	18	0.0
Methanosaeta harundinacea 6Ac	1110509	leaf	2571034	2	2	0.0
Thermus sp. CCB_US3_UF1	1111069	species	2263488	10	3	0.0
Streptococcus troglodytae	1111760	species	2097874	4	2	0.0
Gordonia polyisoprenivorans VH2	1112204	leaf	5844299	23	12	0.0
Alcanivorax sp. NBRC 101098	1113728	species	3095417	4	0	0.0
Streptococcus parasanguinis FW213	1114965	leaf	2171609	5	2	0.0
Pseudomonas fluorescens F113	1114970	leaf	6845832	5	3	0.0
Spiroplasma atrichopogonis	1114980	species	1160484	2	0	0.0
Streptococcus macedonicus ACA-DC 198	1116231	leaf	2142762	3	0	0.0
Vibrio sp. EJY3	1116375	species	5452646	1	0	0.0
Paenibacillus mucilaginosus 3016	1116391	leaf	8739048	14	0	0.0
Pseudoalteromonas arctica A 37-1-2	1117313	leaf	4721971	1	0	0.0
Glaesserella parasuis str. Nagasaki	1117322	leaf	2348962	1	0	0.0
Elizabethkingia anophelis	1117645	species	4115229	13	4	0.0
Simiduia agarivorans SA1 = DSM 21679	1117647	leaf	4300227	8	8	0.0
Halomonas sp. GFAJ-1	1118153	species	3650492	8	4	0.0
Mycolicibacter minnesotensis	1118379	species	4224047	7	5	0.0
Arthrobacter sp. Rue61a	1118963	species	5081038	7	0	0.0
Rhizobium grahamii	1120045	species	5889319	12	10	0.0
Blautia producta ATCC 27340 = DSM 2950	1121114	leaf	6197116	30	16	0.0
Brenneria nigrifluens DSM 30175 = ATCC 13028	1121120	leaf	4891702	6	3	0.0
Brevibacillus laterosporus DSM 25	1121121	leaf	5400144	4	2	0.0
Campylobacter cuniculorum DSM 23162 = LMG 24588	1121267	leaf	1937768	4	2	0.0
Thermoclostridium stercorarium subsp. stercorarium DSM 8532	1121335	leaf	5944389	8	0	0.0
Thermoclostridium stercorarium subsp. thermolacticum DSM 2910	1121336	leaf	3035622	4	0	0.0
Corynebacterium halotolerans YIM 70093 = DSM 44683	1121362	leaf	3222008	33	22	0.0
Martelella mediterranea DSM 17316	1122214	leaf	5693067	14	8	0.0
Mycolicibacterium hassiacum DSM 44199	1122247	leaf	5269097	17	12	0.0
Prevotella intermedia ATCC 25611 = DSM 20706	1122984	leaf	2674170	46	15	0.0
Pseudomonas balearica DSM 6083	1123016	leaf	4383480	8	4	0.0
Serinicoccus marinus DSM 15273	1123251	leaf	3420275	33	12	0.0
Sphingomonas sanxanigenens DSM 19645 = NX02	1123269	leaf	6580298	8	6	0.0
Thalassospira xiamenensis M-5 = DSM 17429	1123366	leaf	4768950	2	2	0.0
Pseudothermotoga elfii DSM 9442 = NBRC 107921	1123383	leaf	2169860	4	0	0.0
Pseudothermotoga hypogea DSM 11164 = NBRC 106472	1123384	leaf	4330581	9	3	0.0
Pseudomonas stutzeri DSM 10701	1123519	leaf	4174118	11	8	0.0
Pantoea ananatis LMG 5342	1123863	leaf	4908144	2	0	0.0
Mycobacterium ulcerans subsp. shinshuense	1124626	subspecies	6066298	7	3	0.0
Chryseobacterium carnipullorum	1124835	species	10917867	16	0	0.0
Morganella morganii subsp. morganii KT	1124991	leaf	3799539	1	0	0.0
Candidatus Thioglobus singularis PS1	1125411	leaf	1714148	2	2	0.0
Rhizobium sp. NT-26	1125847	species	4577425	9	1	0.0
Paenibacillus beijingensis	1126833	species	5749967	8	7	0.0
Nocardia cyriacigeorgica GUH-2	1127134	leaf	6194645	36	19	0.0
Bacillus sp. JS	1127744	species	4120406	9	1	0.0
Sinorhizobium fredii CCBAU 25509	1128330	leaf	6810864	10	2	0.0
Sinorhizobium fredii CCBAU 45436	1128331	leaf	6913799	11	2	0.0
Sinorhizobium fredii CCBAU 83666	1128334	leaf	7083389	11	3	0.0
Gottschalkia acidurici 9a	1128398	leaf	3108248	11	6	0.0
Leptotrichiaceae	1129771	family	2875180	3	0	0.0
Paraglaciecola psychrophila 170	1129794	leaf	5413691	2	1	0.0
Lactobacillus mucosae LM1	1130798	leaf	2434610	3	1	0.0
Ralstonia solanacearum FJAT-1458	1130828	leaf	6059899	1	0	0.0
Ralstonia solanacearum FJAT-91	1130829	leaf	5874087	3	0	0.0
Rhodobacter phage RcapNL	1131316	species	40489	1	0	0.0
Mycobacterium marinum E11	1131442	leaf	6450522	1	0	0.0
Dehalobacter sp. CF	1131462	species	3092048	3	0	0.0
Mycobacteroides abscessus UC22	1132508	leaf	5257136	1	1	0.0
Luteimicrobium xylanilyticum	1133546	species	4208275	45	24	0.0
Brachyspira pilosicoli B2904	1133568	leaf	2765477	6	1	0.0
Nocardia brasiliensis ATCC 700358	1133849	leaf	9436348	27	13	0.0
Streptomyces hygroscopicus subsp. jinggangensis 5008	1133850	leaf	10383684	27	0	0.0
Thauera humireducens	1134435	species	4171754	29	12	0.0
Cutibacterium acnes HL096PA1	1134454	leaf	2549775	2	0	0.0
Klebsiella michiganensis	1134687	species	6150064	27	7	0.0
Rhodococcus erythropolis CCM2595	1136179	leaf	6371421	3	0	0.0
Mycobacterium pseudoshottsii JCM 15466	1136880	leaf	6061597	7	0	0.0
Gordonia phthalatica	1136941	species	4428727	23	14	0.0
Leptospira mayottensis	1137606	species	4216282	6	2	0.0
Cronobacter sakazakii ES15	1138308	leaf	4268675	1	0	0.0
Mycobacterium intracellulare MOTT-02	1138382	leaf	5409696	1	0	0.0
Mycobacterium paraintracellulare	1138383	species	11028924	11	0	0.0
Hungateiclostridium thermocellum AD2	1138384	leaf	3554854	15	0	0.0
Bacillus megaterium NCT-2	1138452	leaf	5883957	3	1	0.0
Mycobacterium intracellulare subsp. yongonense 05-1390	1138871	leaf	5662088	4	0	0.0
Massilia putida	1141883	species	7523017	26	16	0.0
Phycisphaera mikurensis NBRC 102666	1142394	leaf	3884382	16	12	0.0
Corallococcus coralloides DSM 2259	1144275	leaf	10080619	28	10	0.0
Kangiella sediminilitoris	1144748	species	2496140	3	3	0.0
Lysinibacillus varians	1145276	species	4662822	1	1	0.0
Blastococcus saxobsidens DD2	1146883	leaf	4875340	37	27	0.0
Bifidobacterium asteroides PRL2011	1147128	leaf	2167304	10	0	0.0
Dehalobacter sp. DCA	1147129	species	3069953	3	0	0.0
Pseudomonas mandelii JR-1	1147786	leaf	7188564	10	2	0.0
Pseudomonas furukawaii	1149133	species	6242949	17	10	0.0
Brucella sp. 09RB8471	1149952	species	3434749	3	1	0.0
Flavobacteriaceae bacterium UJ101	1150389	species	3074209	3	2	0.0
Bifidobacterium dentium JCM 1195 = DSM 20436	1150423	leaf	2635669	2	0	0.0
Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854	1150460	leaf	2337234	5	1	0.0
Bifidobacterium scardovii JCM 12489 = DSM 13734	1150461	leaf	3158347	19	14	0.0
Scardovia inopinata JCM 12537	1150468	leaf	1797862	4	3	0.0
Pararhodospirillum photometricum DSM 122	1150469	leaf	3876289	12	10	0.0
Pseudomonas putida JB	1150601	leaf	5846746	1	0	0.0
Sulfurospirillum multivorans DSM 12446	1150621	leaf	3175729	1	0	0.0
Sphingomonas phage PAU	1150991	species	219372	2	2	0.0
Rahnella aquatilis HX2	1151116	leaf	5656799	1	1	0.0
Serratia plymuthica PRI-2C	1154756	leaf	5474685	6	3	0.0
Glutamicibacter sp. ZJUTW	1155384	species	3673306	17	1	0.0
Streptococcus sp. I-G2	1156431	species	1992567	6	3	0.0
Streptococcus sp. I-P16	1156433	species	2023580	4	0	0.0
Methylacidiphilum fumariolicum SolV	1156937	leaf	2476671	1	1	0.0
Enterococcus faecalis EnGen0107	1157365	leaf	3267721	1	0	0.0
Providencia stuartii MRSN 2154	1157951	leaf	4402109	4	1	0.0
Kosakonia sacchari	1158459	species	4902027	11	3	0.0
Cronobacter malonaticus LMG 23826	1159491	leaf	4473761	4	0	0.0
Cronobacter dublinensis subsp. dublinensis LMG 23823	1159554	leaf	4628405	4	3	0.0
Cronobacter muytjensii ATCC 51329	1159613	leaf	4364114	5	3	0.0
Alteromonas stellipolaris LMG 21856	1160720	leaf	4686200	1	0	0.0
Ruminococcus bicirculans	1160721	species	2968500	18	17	0.0
Corynebacterium pseudotuberculosis Cp162	1161911	leaf	2382103	3	1	0.0
Leptospirillum ferrooxidans C2-3	1162668	leaf	2559538	3	2	0.0
Stenotrophomonas maltophilia D457	1163399	leaf	4769156	5	2	0.0
Sulfuricella denitrificans skB26	1163617	leaf	3217213	10	9	0.0
Helicobacter pylori PeCan18	1163742	leaf	1660685	1	1	0.0
Helicobacter cetorum MIT 99-5656	1163745	leaf	1847790	3	3	0.0
Marinobacter hydrocarbonoclasticus ATCC 49840	1163748	leaf	3989480	4	1	0.0
Lachnoanaerobaculum	1164882	genus	0	1	0	0.0
Leuconostoc gelidum subsp. gasicomitatum KG16-1	1165892	leaf	2050732	2	2	0.0
Enterobacter sp. R4-368	1166130	species	5155034	4	2	0.0
Candidatus Thiodictyon syntrophicum	1166950	species	7738984	29	17	0.0
Desulfocapsa sulfexigens DSM 10523	1167006	leaf	4023512	2	2	0.0
Draconibacterium orientale	1168034	species	5132075	13	9	0.0
Mycobacterium sp. MOTT36Y	1168287	species	5613626	9	0	0.0
Cutibacterium avidum 44067	1170318	leaf	2526138	29	7	0.0
Calothrix sp. PCC 6303	1170562	leaf	6960392	4	3	0.0
Acidipropionibacterium acidipropionici ATCC 4875	1171373	leaf	3656170	24	1	0.0
Bibersteinia trehalosi USDA-ARS-USMARC-192	1171377	leaf	2407846	4	0	0.0
Streptomyces globisporus C-1027	1172567	leaf	7783599	22	10	0.0
Crinalium epipsammum PCC 9333	1173022	leaf	5620407	4	3	0.0
Geitlerinema sp. PCC 7407	1173025	species	4681111	12	8	0.0
Gloeocapsa sp. PCC 7428	1173026	species	5882710	3	2	0.0
Microcoleus sp. PCC 7113	1173027	species	7966510	2	2	0.0
Synechococcus sp. PCC 7502	1173263	species	3583735	1	1	0.0
Pseudomonas sp. R2-37-08W	1173273	species	5833149	1	0	0.0
Pseudomonas sp. R2-60-08W	1173280	species	5838856	2	0	0.0
Pseudomonas sp. R3-52-08	1173284	species	5926806	1	1	0.0
Pseudomonas sp. R4-39-08	1173288	species	5882212	3	2	0.0
Listeria phage LP-048	1173764	leaf	133048	1	0	0.0
Pectobacterium wasabiae CFBP 3304	1175631	leaf	5043228	5	2	0.0
Burkholderia glumae LMG 2196 = ATCC 33617	1176492	leaf	6820727	17	4	0.0
Burkholderia glumae AU6208	1176514	leaf	6530819	17	2	0.0
Luteimonas sp. Gr-4	1176533	species	2917404	21	12	0.0
Novosphingobium ginsenosidimutans	1176536	species	3118872	6	3	0.0
Niabella ginsenosidivorans	1176587	species	5627734	8	7	0.0
Agrobacterium fabrum	1176649	species	5674258	15	2	0.0
Kosakonia radicincitans DSM 16656	1177180	leaf	6122453	3	0	0.0
Prevotella jejuni	1177574	species	3913006	65	18	0.0
Halomonas huangheensis	1178482	species	4757486	6	3	0.0
Paenibacillus swuensis	1178515	species	5012599	6	4	0.0
Spirosoma montaniterrae	1178516	species	5797678	11	7	0.0
Bacillus xiamenensis	1178537	species	3637729	2	0	0.0
Maribacter cobaltidurans	1178778	species	4639957	3	2	0.0
Yersinia sp. KBS0713	1179669	species	4539645	3	2	0.0
Micrococcus sp. KBS0714	1179670	species	2522703	28	1	0.0
